"xcut","id","experiment","site","year","field.year","timing.1cut","follow.cut","env","age","block","plot","trt.num","trt.code","treatment","date","gdd","precip","water","yield","yield.Mg","dry.matter","protein","ADF","NDF","NDFD48"
1,212,"FIG17","R70",2018,"second","boot","october","R70.2018",3,3,308,3,"b3","BO",2018-06-07,784.17,267.97,81.15,372.07,0.37207,91.91,11.86,33.7,59.91,50.85
2,212,"FIG17","R70",2018,"second","boot","october","R70.2018",3,3,308,3,"b3","BO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,212,"FIG17","R70",2018,"second","boot","october","R70.2018",3,3,308,3,"b3","BO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,213,"FIG17","R70",2018,"second","boot","none","R70.2018",3,3,309,1,"b1","BN",2018-06-07,784.17,267.97,80.81,730.22,0.73022,92.37,11.6,35,62.7,53.17
2,213,"FIG17","R70",2018,"second","boot","none","R70.2018",3,3,309,1,"b1","BN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,213,"FIG17","R70",2018,"second","boot","none","R70.2018",3,3,309,1,"b1","BN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,214,"FIG17","R70",2018,"second","boot","none","R70.2018",3,4,407,1,"b1","BN",2018-06-07,784.17,267.97,78.92,1455.31,1.45531,92.38,10.25,39.53,68.04,38.62
2,214,"FIG17","R70",2018,"second","boot","none","R70.2018",3,4,407,1,"b1","BN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,214,"FIG17","R70",2018,"second","boot","none","R70.2018",3,4,407,1,"b1","BN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,215,"FIG17","R70",2018,"second","boot","september","R70.2018",3,4,408,2,"b2","BS",2018-06-07,784.17,267.97,82.06,893.71,0.89371,92.45,12.78,35.91,62.32,53.48
2,215,"FIG17","R70",2018,"second","boot","september","R70.2018",3,4,408,2,"b2","BS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,215,"FIG17","R70",2018,"second","boot","september","R70.2018",3,4,408,2,"b2","BS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,216,"FIG17","R70",2018,"second","boot","october","R70.2018",3,4,409,3,"b3","BO",2018-06-07,784.17,267.97,83.48,1028.67,1.02867,92.38,10.01,36.35,63.86,54.98
2,216,"FIG17","R70",2018,"second","boot","october","R70.2018",3,4,409,3,"b3","BO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,216,"FIG17","R70",2018,"second","boot","october","R70.2018",3,4,409,3,"b3","BO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,217,"FIG17","R70",2018,"second","dough","none","R70.2018",3,1,110,7,"d1","DN",2018-07-18,1708.89,546.608,46.01,1891.64,1.89164,93.01,4.73,38.28,66.13,37.39
2,217,"FIG17","R70",2018,"second","dough","none","R70.2018",3,1,110,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,217,"FIG17","R70",2018,"second","dough","none","R70.2018",3,1,110,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,218,"FIG17","R70",2018,"second","dough","october","R70.2018",3,1,111,9,"d3","DO",2018-07-18,1708.89,546.608,49.23,1341.19,1.34119,93.52,4,36.32,65.36,40.84
2,218,"FIG17","R70",2018,"second","dough","october","R70.2018",3,1,111,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,218,"FIG17","R70",2018,"second","dough","october","R70.2018",3,1,111,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,219,"FIG17","R70",2018,"second","dough","september","R70.2018",3,1,112,8,"d2","DS",2018-07-18,1708.89,546.608,49.64,1534.56,1.53456,93.06,4.98,36.59,65.06,39.55
2,219,"FIG17","R70",2018,"second","dough","september","R70.2018",3,1,112,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,219,"FIG17","R70",2018,"second","dough","september","R70.2018",3,1,112,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,220,"FIG17","R70",2018,"second","dough","september","R70.2018",3,2,210,8,"d2","DS",2018-07-18,1708.89,546.608,48.63,1434.89,1.43489,93.51,4.86,37.91,66.77,43.54
2,220,"FIG17","R70",2018,"second","dough","september","R70.2018",3,2,210,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,220,"FIG17","R70",2018,"second","dough","september","R70.2018",3,2,210,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,221,"FIG17","R70",2018,"second","dough","none","R70.2018",3,2,211,7,"d1","DN",2018-07-18,1708.89,546.608,52.05,1528.89,1.52889,93.84,4.86,38.06,67.52,43.94
2,221,"FIG17","R70",2018,"second","dough","none","R70.2018",3,2,211,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,221,"FIG17","R70",2018,"second","dough","none","R70.2018",3,2,211,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,222,"FIG17","R70",2018,"second","dough","october","R70.2018",3,2,212,9,"d3","DO",2018-07-18,1708.89,546.608,49.4,2189.09,2.18909,93,4.24,38.96,67.52,35.52
2,222,"FIG17","R70",2018,"second","dough","october","R70.2018",3,2,212,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,222,"FIG17","R70",2018,"second","dough","october","R70.2018",3,2,212,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,223,"FIG17","R70",2018,"second","dough","none","R70.2018",3,3,310,7,"d1","DN",2018-07-18,1708.89,546.608,51.16,1980.7,1.9807,93.98,3.75,38,67.8,38.84
2,223,"FIG17","R70",2018,"second","dough","none","R70.2018",3,3,310,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,223,"FIG17","R70",2018,"second","dough","none","R70.2018",3,3,310,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,224,"FIG17","R70",2018,"second","dough","october","R70.2018",3,3,311,9,"d3","DO",2018-07-18,1708.89,546.608,51.95,1546.27,1.54627,93.47,5.33,38.76,67.74,40.29
2,224,"FIG17","R70",2018,"second","dough","october","R70.2018",3,3,311,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,224,"FIG17","R70",2018,"second","dough","october","R70.2018",3,3,311,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,225,"FIG17","R70",2018,"second","dough","september","R70.2018",3,3,312,8,"d2","DS",2018-07-18,1708.89,546.608,49.53,2723.22,2.72322,93.37,5.42,37.91,66.5,39.71
2,225,"FIG17","R70",2018,"second","dough","september","R70.2018",3,3,312,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,225,"FIG17","R70",2018,"second","dough","september","R70.2018",3,3,312,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,226,"FIG17","R70",2018,"second","dough","october","R70.2018",3,4,401,9,"d3","DO",2018-07-18,1708.89,546.608,51.67,1695.75,1.69575,93.84,4.41,39.27,69.63,42.43
2,226,"FIG17","R70",2018,"second","dough","october","R70.2018",3,4,401,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,226,"FIG17","R70",2018,"second","dough","october","R70.2018",3,4,401,9,"d3","DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,227,"FIG17","R70",2018,"second","dough","september","R70.2018",3,4,402,8,"d2","DS",2018-07-18,1708.89,546.608,51.35,2009.93,2.00993,93.08,5.27,38.19,65.67,37.14
2,227,"FIG17","R70",2018,"second","dough","september","R70.2018",3,4,402,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,227,"FIG17","R70",2018,"second","dough","september","R70.2018",3,4,402,8,"d2","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,228,"FIG17","R70",2018,"second","dough","none","R70.2018",3,4,403,7,"d1","DN",2018-07-18,1708.89,546.608,51.97,2093.07,2.09307,93.89,5.76,38.02,66.77,44.75
2,228,"FIG17","R70",2018,"second","dough","none","R70.2018",3,4,403,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,228,"FIG17","R70",2018,"second","dough","none","R70.2018",3,4,403,7,"d1","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,229,"FIG17","R70",2018,"second","grain","october","R70.2018",3,1,107,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,229,"FIG17","R70",2018,"second","grain","october","R70.2018",3,1,107,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,229,"FIG17","R70",2018,"second","grain","october","R70.2018",3,1,107,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,230,"FIG17","R70",2018,"second","grain","september","R70.2018",3,1,108,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,230,"FIG17","R70",2018,"second","grain","september","R70.2018",3,1,108,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,230,"FIG17","R70",2018,"second","grain","september","R70.2018",3,1,108,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,231,"FIG17","R70",2018,"second","grain","none","R70.2018",3,1,109,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,231,"FIG17","R70",2018,"second","grain","none","R70.2018",3,1,109,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,231,"FIG17","R70",2018,"second","grain","none","R70.2018",3,1,109,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,232,"FIG17","R70",2018,"second","grain","none","R70.2018",3,2,201,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,232,"FIG17","R70",2018,"second","grain","none","R70.2018",3,2,201,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,232,"FIG17","R70",2018,"second","grain","none","R70.2018",3,2,201,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,233,"FIG17","R70",2018,"second","grain","september","R70.2018",3,2,202,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,233,"FIG17","R70",2018,"second","grain","september","R70.2018",3,2,202,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,233,"FIG17","R70",2018,"second","grain","september","R70.2018",3,2,202,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,234,"FIG17","R70",2018,"second","grain","october","R70.2018",3,2,203,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,234,"FIG17","R70",2018,"second","grain","october","R70.2018",3,2,203,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,234,"FIG17","R70",2018,"second","grain","october","R70.2018",3,2,203,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,235,"FIG17","R70",2018,"second","grain","none","R70.2018",3,3,304,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,235,"FIG17","R70",2018,"second","grain","none","R70.2018",3,3,304,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,235,"FIG17","R70",2018,"second","grain","none","R70.2018",3,3,304,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,236,"FIG17","R70",2018,"second","grain","september","R70.2018",3,3,305,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,236,"FIG17","R70",2018,"second","grain","september","R70.2018",3,3,305,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,236,"FIG17","R70",2018,"second","grain","september","R70.2018",3,3,305,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,237,"FIG17","R70",2018,"second","grain","october","R70.2018",3,3,306,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,237,"FIG17","R70",2018,"second","grain","october","R70.2018",3,3,306,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,237,"FIG17","R70",2018,"second","grain","october","R70.2018",3,3,306,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,238,"FIG17","R70",2018,"second","grain","none","R70.2018",3,4,410,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,238,"FIG17","R70",2018,"second","grain","none","R70.2018",3,4,410,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,238,"FIG17","R70",2018,"second","grain","none","R70.2018",3,4,410,10,NA,"GN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,239,"FIG17","R70",2018,"second","grain","october","R70.2018",3,4,411,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,239,"FIG17","R70",2018,"second","grain","october","R70.2018",3,4,411,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,239,"FIG17","R70",2018,"second","grain","october","R70.2018",3,4,411,12,NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,240,"FIG17","R70",2018,"second","grain","september","R70.2018",3,4,412,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,240,"FIG17","R70",2018,"second","grain","september","R70.2018",3,4,412,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,240,"FIG17","R70",2018,"second","grain","september","R70.2018",3,4,412,11,NA,"GS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
